order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount,sales,profit,city_state
BR-2015-169994,10/5/15,10/9/15,Second Class,MH-18025,OFF-BI-10002393,5,0,20.15,-384.81,Toronto
CN-2018-173341,11/7/18,11/11/18,Second Class,SC-20380,FUR-FU-10000576,8,0,1614.93,899.34,New Delhi 
KR-2015-105649,10/7/15,10/12/15,First Class,LD-16855,OFF-PA-10003001,22,0,99.34,31.25,New Delhi 
JP-2018-137633,9/27/18,9/29/18,Same Day,TC-21295,TEC-AC-10000991,1,0,44.45,-321.54,Tokyo
IN-2016-172753,11/5/16,11/8/16,Standard Class,VS-21820,OFF-AR-10000369,1,0,1.23,-445.06,Beijing
JP-2017-111861,7/15/17,7/19/17,Standard Class,BG-11035,OFF-BI-10002049,10,0,34.33,-1.80,Beijing
US-2018-114686,12/7/18,12/14/18,Standard Class,KH-16630,FUR-TA-10001950,23,0,11214.04,11015.59,"San Angelo, Texas"
US-2016-130393,10/30/16,11/3/16,Standard Class,TZ-21580,TEC-PH-10002185,13,0,64.60,42.92,"Westland, Michigan"
US-2015-130335,12/24/15,12/31/15,Second Class,NM-18520,FUR-FU-10003347,19,0,213.95,85.63,"Houston, Texas"
US-2015-112770,10/4/15,10/10/15,Second Class,LT-17110,OFF-PA-10004971,12,0,42.45,-193.04,"Mansfield, Texas"
US-2018-112311,11/4/18,11/9/18,First Class,JG-15805,TEC-PH-10002114,7,0,4133.57,3265.89,"Dover, Delaware"
US-2017-138602,11/19/17,11/23/17,Standard Class,AB-10600,TEC-AC-10003237,2,0,14.50,9.15,"Dublin, Ohio"
US-2015-146690,10/18/15,10/22/15,Second Class,PL-18925,TEC-PH-10004447,18,0,2406.75,2344.23,"Paterson, New Jersey"
US-2017-106128,3/12/17,3/18/17,Standard Class,MH-18115,OFF-PA-10001033,8,0,217.41,-2355.34,"Fairfield, Connecticut"
US-2018-139200,7/5/18,7/7/18,Same Day,SN-20560,FUR-FU-10002116,24,0,2051.72,1550.00,"Newark, Ohio"
US-2016-179731,7/11/16,7/15/16,Same Day,AR-10510,OFF-ST-10000604,4,0.1,131.39,122.08,"Paterson, New Jersey"
US-2016-140220,3/22/16,3/23/16,Second Class,SP-20620,FUR-FU-10003806,12,0,1961.63,-900.31,"Fairfield, Connecticut"
US-2017-174666,8/15/17,8/22/17,Same Day,HA-14920,OFF-PA-10001639,10,0,47.17,-76.16,"Shelton, Connecticut"
RU-2017-157238,12/19/17,12/23/17,First Class,BS-11380,OFF-AR-10001166,29,0,187.73,162.08,London
RU-2016-117803,3/12/16,3/12/16,First Class,AG-10330,TEC-AC-10004975,16,0,1296.53,1240.95,Beirut
EG-2017-148654,8/6/17,8/9/17,Second Class,MC-17635,TEC-MA-10001856,24,0.3,10063.65,9996.69,London
RU-2015-166708,10/28/15,11/2/15,Second Class,TA-21385,OFF-AR-10003723,30,0,89.43,-2484.37,Cairo
GB-2018-172476,9/1/18,9/4/18,Standard Class,BM-11575,TEC-PH-10004093,19,0,806.53,672.31,Beirut
EG-2015-142227,2/26/15,3/1/15,Second Class,CJ-11875,TEC-PH-10002624,11,0,4037.68,3918.58,Moscow
DE-2016-107783,6/8/16,6/15/16,First Class,RM-19750,OFF-BI-10003712,7,0,19.28,-947.70,London
AE-2018-157421,5/19/18,5/25/18,Second Class,CB-12415,FUR-FU-10000010,9,0,40.12,9.95,Beirut
DE-2016-174614,2/19/16,2/25/16,Standard Class,BD-11560,OFF-PA-10000069,10,0,60.36,-107.56,London
PH-2015-119545,12/13/15,12/17/15,Second Class,DP-13390,OFF-AR-10003770,28,0,74.43,-19.92,Manila
AU-2016-118894,3/10/16,3/14/16,Second Class,JK-15625,FUR-CH-10003981,2,0,401.40,372.62,Sydney
US-2017-132169,10/4/17,10/8/17,Standard Class,FP-14320,TEC-PH-10001051,26,0.3,1550.48,1182.40,"Burlington, North Carolina"
US-2016-116441,11/23/16,11/27/16,First Class,BS-11590,TEC-MA-10003173,2,0,16.99,10.25,"Bossier City, Louisiana"
US-2016-106091,2/24/16,2/29/16,First Class,HR-14770,TEC-AC-10002335,23,0,717.05,246.29,"Richmond, Kentucky"
US-2016-179990,7/22/16,7/26/16,Standard Class,AF-10885,TEC-PH-10004912,13,0.3,390.54,-273.84,"Charlotte, North Carolina"
US-2015-152248,9/18/15,9/22/15,Same Day,JS-15940,OFF-BI-10001982,27,0.8,20.97,-50.56,"Hialeah, Florida"
US-2018-112825,12/16/18,12/23/18,Second Class,RD-19810,FUR-CH-10003535,18,0,1002.15,448.92,"Bossier City, Louisiana"
US-2016-171111,7/7/16,7/14/16,Same Day,DJ-13630,TEC-PH-10001817,28,0.3,7171.17,7047.26,"Rock Hill, South Carolina"
US-2016-158342,11/30/16,11/30/16,Second Class,GB-14530,TEC-AC-10002637,8,0,1894.93,1876.30,"Decatur, Alabama"
US-2016-169948,5/5/16,5/10/16,Standard Class,CC-12145,OFF-PA-10001295,13,0,153.88,-3421.05,"Monroe, Louisiana"
US-2016-130641,5/24/16,5/29/16,Second Class,EB-13840,TEC-AC-10002305,27,0,557.93,-6194.75,"Pensacola, Florida"
US-2015-112484,6/26/15,6/26/15,First Class,RB-19360,OFF-PA-10001509,5,0,29.00,-55.74,"Johnson City, Tennessee"
US-2018-173599,1/8/18,1/14/18,Standard Class,CD-11920,OFF-AR-10004027,18,0,37.47,-1.16,"Yucaipa, California"
US-2015-105567,4/26/15,4/29/15,Standard Class,AI-10855,OFF-BI-10004182,1,0.5,0.64,-8.98,"Mission Viejo, California"
US-2017-141951,3/30/17,3/30/17,Standard Class,DL-12925,FUR-FU-10002874,23,0,686.27,-521.34,"Manteca, California"
US-2016-156207,8/2/16,8/4/16,Second Class,SW-20755,TEC-PH-10002275,28,0,4953.05,3777.25,"Redmond, Oregon"
US-2016-166395,1/1/16,1/3/16,Standard Class,PW-19030,FUR-CH-10003535,23,0.25,960.39,666.78,"Las Vegas, Nevada"
US-2015-147309,8/21/15,8/27/15,Second Class,EG-13900,OFF-PA-10002606,8,0,25.56,-72.13,"Pueblo, Colorado"
ZA-2018-178562,12/28/18,12/28/18,Standard Class,DB-12970,TEC-AC-10001908,15,0,1169.88,1051.98,Capetown
CA-2017-111450,10/27/17,10/28/17,Second Class,TH-21115,OFF-EN-10003286,20,0,96.54,-1318.91,Toronto
MX-2018-176528,10/11/18,10/12/18,Second Class,TB-21175,TEC-PH-10003800,1,0.65,22.03,-106.30,Mexico City 
IN-2017-157015,9/23/17,9/26/17,Second Class,EM-13825,FUR-TA-10003837,13,0.3,163.96,-406.32,Tokyo
JP-2016-111844,11/24/16,12/1/16,Second Class,JW-15955,OFF-AR-10000823,6,0,9.43,-8.84,Seoul
IN-2016-169328,12/8/16,12/14/16,First Class,KW-16570,OFF-AP-10004708,16,0,605.31,516.03,New Delhi 
US-2018-135417,10/21/18,10/25/18,Same Day,AS-10135,OFF-PA-10002262,9,0,39.42,17.87,"Woodstock, Illinois"
US-2016-105429,7/2/16,7/5/16,Standard Class,LW-16990,TEC-PH-10001530,14,0,2491.66,2444.48,"Grand Island, Nebraska"
US-2017-113146,7/10/17,7/16/17,Second Class,PC-18745,OFF-AR-10001954,17,0,78.89,-3276.56,"New Castle, Indiana"
US-2017-152413,9/26/17,10/3/17,Same Day,EJ-14155,TEC-PH-10000923,12,0,128.43,-2644.83,"New Bedford, Massachusetts"
US-2016-137280,3/31/16,4/7/16,Second Class,RS-19765,FUR-BO-10000468,30,0.1,1432.33,129.28,"Dover, Delaware"
US-2017-118774,7/14/17,7/16/17,Standard Class,RP-19270,TEC-AC-10001539,25,0,1791.78,1275.67,"Marion, Ohio"
EG-2017-108119,10/8/17,10/8/17,Second Class,CA-11965,OFF-BI-10000773,25,0,138.14,-69.76,Berlin
US-2016-166063,6/7/16,6/9/16,Standard Class,CM-12115,OFF-PA-10001685,10,0,72.40,-41.91,"Hot Springs, Arkansas"
US-2016-165089,6/8/16,6/15/16,Second Class,PJ-19015,OFF-ST-10000060,3,0.1,200.71,176.04,"Monroe, Louisiana"
US-2018-113678,6/29/18,7/5/18,Second Class,RB-19705,OFF-PA-10001125,5,0,110.75,-1337.35,"Saint Petersburg, Florida"
US-2015-172934,1/8/15,1/14/15,Second Class,CM-12445,FUR-FU-10003347,12,0,135.13,-90.27,"Redwood City, California"
US-2015-127302,2/5/15,2/7/15,Standard Class,MY-17380,OFF-SU-10003505,2,0,242.15,236.39,"Longview, Washington"
CA-2016-155052,8/20/16,8/23/16,First Class,RB-19435,OFF-AR-10000411,24,0,321.35,121.30,Rio de Janeiro
CA-2017-150140,1/21/17,1/23/17,Same Day,ML-17410,OFF-AR-10002445,3,0,17.12,-15.61,Rio de Janeiro
IN-2018-141009,8/8/18,8/8/18,First Class,MH-17440,FUR-FU-10004586,19,0,91.84,-192.46,Tokyo
JP-2018-125254,2/22/18,3/1/18,Standard Class,BC-11125,OFF-AR-10004027,19,0,39.55,-1607.65,Seoul
US-2017-165271,3/26/17,3/26/17,Standard Class,MO-17500,OFF-PA-10003309,7,0,33.02,-185.24,"Dover, Delaware"
DE-2017-106019,9/26/17,10/3/17,First Class,MC-17275,OFF-PA-10002262,15,0,65.71,-9.78,London
PH-2015-107871,9/16/15,9/18/15,Second Class,EM-14200,FUR-TA-10002958,26,0.35,4759.00,944.40,Sydney
US-2018-133110,11/16/18,11/22/18,Standard Class,SH-20395,OFF-BI-10002432,3,0.8,2.09,-2446.37,"Conway, Arkansas"
US-2015-158425,10/20/15,10/22/15,Same Day,VP-21730,FUR-FU-10002298,11,0,1435.64,1416.09,"Pico Rivera, California"
ZA-2017-109882,6/13/17,6/20/17,Second Class,DM-13015,TEC-PH-10004830,3,0,187.84,-458.11,Capetown
ZA-2018-170974,5/19/18,5/24/18,Second Class,JK-15325,FUR-FU-10002240,13,0,33.81,6.38,Capetown
MX-2016-109860,5/7/16,5/9/16,Second Class,DH-13675,FUR-FU-10001215,17,0,552.84,-313.57,Rio de Janeiro
MX-2015-177269,6/14/15,6/21/15,Standard Class,HH-15010,FUR-CH-10003396,18,0,1356.54,1263.34,Mexico City 
CA-2016-130409,3/26/16,4/2/16,Second Class,JB-16045,OFF-PA-10002558,11,0,328.79,-599.01,Toronto
BR-2017-127962,12/10/17,12/15/17,First Class,SW-20350,OFF-AP-10003281,8,0,81.24,-36.86,Mexico City 
MX-2017-140693,1/13/17,1/15/17,Standard Class,BF-11275,OFF-ST-10002344,20,0.1,1714.18,1301.30,Toronto
MX-2018-147297,5/26/18,5/30/18,First Class,AG-10300,OFF-LA-10004008,16,0.2,23.89,-30.03,Mexico City 
IN-2017-141927,11/26/17,11/30/17,First Class,DM-13525,OFF-BI-10000279,8,0,79.65,52.69,New Delhi 
IN-2018-146700,11/19/18,11/21/18,First Class,DM-13525,OFF-BI-10000174,13,0,54.89,-169.62,New Delhi 
JP-2018-159257,10/26/18,11/2/18,Standard Class,KB-16405,OFF-AP-10003278,9,0,130.26,9.46,New Delhi 
KR-2017-128617,7/27/17,7/29/17,Second Class,DM-12955,TEC-PH-10004774,27,0,442.27,388.78,Beijing
IN-2018-179327,10/19/18,10/21/18,Second Class,TC-20980,TEC-AC-10004568,11,0,274.33,24.23,Tokyo
KR-2015-124946,10/29/15,11/2/15,Second Class,SW-20245,TEC-PH-10001061,12,0,976.70,839.77,Seoul
US-2018-114454,12/16/18,12/19/18,Standard Class,PN-18775,OFF-BI-10000831,14,0.7,6.59,-3563.34,"Mesquite, Texas"
US-2017-132410,1/22/17,1/28/17,Second Class,CY-12745,TEC-AC-10001956,6,0,276.25,250.63,"Jackson, Michigan"
US-2016-150368,11/5/16,11/11/16,Standard Class,NK-18490,TEC-AC-10003499,28,0,276.90,241.91,"New Brunswick, New Jersey"
US-2018-170905,3/2/18,3/6/18,Second Class,CC-12100,FUR-BO-10000780,29,0.1,4846.91,4499.25,"Reading, Pennsylvania"
US-2015-163699,8/20/15,8/24/15,Standard Class,MH-18115,TEC-PH-10001448,26,0,1497.30,940.90,"Fairfield, Connecticut"
US-2016-163508,12/26/16,12/28/16,Second Class,MS-17710,TEC-PH-10002789,29,0,3632.54,3301.03,"Paterson, New Jersey"
AE-2018-113750,10/6/18,10/9/18,Same Day,HJ-14875,OFF-AR-10001427,10,0,61.95,39.65,Berlin
RU-2017-129316,5/12/17,5/12/17,Second Class,CR-12580,TEC-AC-10000303,22,0,707.34,633.21,Beirut
DE-2018-161327,8/26/18,8/28/18,First Class,JE-15610,OFF-AR-10000817,20,0,44.14,11.80,London
PH-2015-103631,7/19/15,7/20/15,Same Day,TG-21310,OFF-BI-10003091,27,0,4487.22,4153.92,Manila
US-2017-113262,8/27/17,9/3/17,Second Class,RB-19705,FUR-FU-10003976,18,0,209.23,145.86,"Saint Petersburg, Florida"
US-2015-111791,6/5/15,6/6/15,Second Class,EA-14035,OFF-SU-10003002,2,0,5.87,-13.07,"Atlanta, Georgia"
US-2015-118174,5/26/15,6/1/15,First Class,MM-17920,TEC-AC-10003614,24,0,205.00,109.96,"Tallahassee, Florida"
US-2017-128034,5/11/17,5/18/17,Second Class,AM-10360,TEC-PH-10002597,4,0.3,370.41,-1252.76,"Gulfport, Mississippi"
US-2016-148323,9/12/16,9/14/16,First Class,EB-13975,OFF-ST-10000142,20,0.1,5928.79,4106.50,"Hollywood, Florida"
US-2015-141791,2/26/15,3/2/15,Second Class,PJ-19015,TEC-PH-10000441,9,0.3,800.09,-2790.85,"Monroe, Louisiana"
US-2017-158844,1/23/17,1/27/17,Standard Class,AH-10210,OFF-BI-10000829,7,0.5,11.88,6.00,"San Gabriel, California"
MX-2016-105081,8/30/16,9/6/16,Second Class,SW-20350,OFF-AR-10003811,3,0,6.29,-37.49,Mexico City 
BR-2018-166517,9/15/18,9/15/18,Second Class,RS-19420,FUR-BO-10000112,25,0.1,2829.17,2473.04,Toronto
CA-2015-118684,12/4/15,12/8/15,Second Class,CC-12685,FUR-FU-10002885,2,0,8.37,-178.10,Rio de Janeiro
US-2018-146864,9/23/18,9/24/18,Second Class,BV-11245,TEC-PH-10001750,22,0,1377.74,-1774.25,"Waukesha, Wisconsin"
US-2015-155489,1/5/15,1/12/15,First Class,DB-13615,OFF-PA-10000357,12,0,351.20,-5178.28,"Saint Louis, Missouri"
AE-2015-119472,7/10/15,7/15/15,Standard Class,EB-13930,OFF-BI-10002897,13,0,31.63,4.89,Cairo
US-2015-169201,10/12/15,10/18/15,Standard Class,FP-14320,FUR-FU-10000576,18,0,3633.59,3566.72,"Burlington, North Carolina"
KR-2017-153875,9/1/17,9/4/17,Standard Class,SB-20170,OFF-AR-10000657,15,0,30.25,-225.33,Tokyo
JP-2015-168784,2/23/15,2/26/15,Second Class,RB-19330,OFF-ST-10001469,26,0.1,1306.08,863.06,Beijing
KR-2018-164658,6/30/18,7/7/18,Second Class,AH-10465,OFF-ST-10000060,29,0.1,1940.20,343.09,Beijing
US-2015-174919,9/8/15,9/9/15,First Class,AB-10255,OFF-AR-10000475,10,0,102.14,-32.59,"Tinley Park, Illinois"
RU-2015-140043,8/1/15,8/6/15,Standard Class,DB-13405,TEC-PH-10003580,7,0,1438.74,1421.99,Berlin
AU-2017-126478,4/28/17,5/2/17,Standard Class,BE-11410,OFF-ST-10002344,24,0.1,2057.02,1800.72,Sydney
US-2018-148012,10/21/18,10/21/18,Standard Class,FO-14305,OFF-PA-10000743,18,0,68.78,27.10,"Murray, Kentucky"
US-2016-159524,6/3/16,6/5/16,Second Class,RC-19825,TEC-AC-10002331,26,0,192.24,-369.18,"Tigard, Oregon"
ZA-2018-146494,9/9/18,9/10/18,Standard Class,AF-10870,FUR-CH-10000454,28,0,5260.21,5106.36,Capetown
CA-2015-133598,11/18/15,11/21/15,Standard Class,CS-12175,OFF-AR-10004456,29,0,422.01,290.45,Toronto
CA-2015-164892,8/15/15,8/20/15,Second Class,DK-12895,OFF-AR-10001374,16,0,77.55,-3071.37,Mexico City 
JP-2015-123442,9/17/15,9/21/15,Standard Class,DM-12955,OFF-PA-10001639,7,0,33.02,-165.05,Beijing
KR-2016-121383,4/15/16,4/20/16,First Class,DL-13330,OFF-PA-10000806,19,0,759.42,-912.24,Beijing
JP-2017-153388,8/7/17,8/10/17,Standard Class,MS-17530,FUR-TA-10000688,19,0.3,3126.30,2550.26,New Delhi 
IN-2017-103569,8/24/17,8/24/17,Standard Class,RE-19450,OFF-AR-10004344,2,0,21.01,-0.81,Beijing
KR-2017-168695,1/27/17,1/27/17,Second Class,PW-19240,OFF-BI-10004584,28,0,6095.89,5904.35,Tokyo
JP-2018-145703,6/2/18,6/7/18,Standard Class,CD-12280,OFF-ST-10003282,16,0.1,743.51,720.46,New Delhi 
KR-2015-145613,9/8/15,9/14/15,Standard Class,LD-16855,OFF-PA-10001870,5,0,23.59,6.22,New Delhi 
US-2016-127270,9/23/16,9/27/16,Same Day,KB-16600,OFF-AP-10001563,18,0,745.02,520.94,"Huntsville, Texas"
US-2017-119275,4/30/17,5/6/17,Standard Class,LH-17020,OFF-AP-10001492,16,0,142.89,84.31,"Eagan, Minnesota"
US-2015-179859,7/28/15,8/4/15,Second Class,DG-13300,TEC-AC-10004353,2,0,111.13,107.13,"Washington, District of Columbia"
US-2017-134098,11/30/17,12/2/17,Standard Class,SP-20620,OFF-AP-10002287,14,0,58.86,-61.40,"Fairfield, Connecticut"
RU-2018-172368,7/19/18,7/25/18,Standard Class,TA-21385,TEC-PH-10001750,14,0,876.74,838.33,Cairo
US-2017-160931,3/27/17,4/2/17,Standard Class,AB-10060,TEC-PH-10000984,2,0.3,237.07,-0.35,"Richmond, Kentucky"
US-2016-167653,10/14/16,10/20/16,Same Day,KD-16345,TEC-AC-10002370,18,0,28.94,-3556.73,"Richmond, Kentucky"
US-2018-178053,11/1/18,11/1/18,Standard Class,AJ-10945,OFF-PA-10001450,24,0,67.05,-107.97,"Sacramento, California"
BR-2015-140863,6/28/15,7/5/15,Second Class,JF-15295,FUR-FU-10002396,28,0,286.02,-4201.93,Toronto
BR-2016-114189,11/6/16,11/8/16,Second Class,TB-21175,OFF-ST-10004337,4,0.1,242.51,156.14,Mexico City 
US-2016-147804,6/19/16,6/23/16,Standard Class,CY-12745,OFF-PA-10003424,28,0,62.33,-91.25,"Jackson, Michigan"
US-2015-126694,12/14/15,12/15/15,Second Class,SL-20155,TEC-AC-10004396,2,0,45.23,-11.98,"New Castle, Indiana"
US-2016-149366,12/1/16,12/7/16,Second Class,JW-16075,TEC-MA-10002927,27,0.2,30179.37,30000.90,"Saint Paul, Minnesota"
US-2018-115095,10/6/18,10/8/18,Second Class,SG-20080,FUR-BO-10003966,18,0.1,2792.04,2429.58,"Pharr, Texas"
US-2015-132352,8/28/15,9/2/15,Same Day,EH-13945,TEC-PH-10003187,21,0,545.73,-1409.59,"Philadelphia, Pennsylvania"
US-2016-141289,11/20/16,11/26/16,Standard Class,RK-19300,OFF-PA-10001790,10,0,299.77,266.07,"Johnson City, Tennessee"
ZA-2016-115043,2/23/16,2/27/16,Standard Class,AF-10870,TEC-PH-10004830,6,0,375.67,312.73,Capetown
CA-2017-152031,9/4/17,9/9/17,Same Day,CC-12370,FUR-TA-10003392,24,0.3,5353.01,5226.29,Mexico City 
US-2016-160821,5/6/16,5/12/16,First Class,HM-14980,OFF-AR-10002804,2,0.2,5.08,-138.19,"Lorain, Ohio"
GB-2016-135550,5/1/16,5/5/16,Second Class,BD-11635,TEC-PH-10001578,4,0,1380.07,1004.42,Berlin
US-2015-174808,3/23/15,3/27/15,Second Class,AR-10825,OFF-PA-10001569,3,0,13.14,8.14,"Texarkana, Arkansas"
US-2017-111424,2/26/17,2/27/17,Standard Class,MC-17425,TEC-AC-10001590,23,0,480.70,177.25,"Redwood City, California"
US-2015-177997,12/17/15,12/20/15,Second Class,LL-16840,FUR-FU-10001967,15,0,247.38,-592.52,"Woonsocket, Rhode Island"
ZA-2017-146682,10/24/17,10/31/17,Standard Class,AF-10870,OFF-PA-10004100,8,0.4,19.41,-85.43,Capetown
US-2018-176712,4/24/18,4/29/18,Standard Class,LW-16825,OFF-BI-10000773,22,0.5,60.78,-2666.07,"Salem, Oregon"
US-2016-179882,4/8/16,4/8/16,Standard Class,BF-11020,FUR-FU-10001602,18,0,671.82,621.92,"Morgan Hill, California"
IN-2016-102126,1/21/16,1/22/16,Standard Class,EH-14185,OFF-FA-10000936,9,0,19.54,-565.40,New Delhi 
IN-2017-106566,8/23/17,8/23/17,Same Day,RR-19315,OFF-BI-10002225,22,0,330.57,-1327.51,Beijing
US-2015-151432,10/29/15,10/30/15,First Class,KD-16495,TEC-PH-10002103,15,0,1116.60,1005.60,"Coon Rapids, Minnesota"
DE-2018-141463,12/24/18,12/26/18,Second Class,TC-21145,FUR-FU-10003096,27,0,163.53,-565.22,Berlin
PH-2015-167585,6/6/15,6/8/15,First Class,FC-14245,OFF-AP-10002578,6,0,304.09,-610.51,Manila
AU-2016-135892,7/13/16,7/20/16,First Class,DD-13570,OFF-PA-10003228,15,0,466.60,-607.92,Manila
US-2018-119705,9/30/18,10/6/18,Standard Class,DW-13585,OFF-ST-10002574,7,0.1,1131.37,1120.08,"Memphis, Tennessee"
US-2015-151293,5/10/15,5/17/15,Standard Class,SE-20110,FUR-CH-10001146,20,0.25,890.52,390.90,"Sacramento, California"
US-2015-172754,8/23/15,8/24/15,Standard Class,TB-21190,OFF-AR-10000896,8,0,23.30,-45.59,"Bartlett, Tennessee"
US-2016-176926,5/3/16,5/9/16,Standard Class,LC-17140,TEC-AC-10001109,3,0,73.06,-324.51,"Santa Fe, New Mexico"
MX-2017-126552,2/15/17,2/19/17,Standard Class,DB-13555,OFF-LA-10001771,6,0.2,14.20,-8.95,Rio de Janeiro
US-2017-107079,7/6/17,7/11/17,Second Class,KD-16495,TEC-PH-10002555,7,0,1475.50,-3272.99,"Coon Rapids, Minnesota"
US-2015-112105,2/4/15,2/7/15,Second Class,JS-15595,FUR-FU-10003039,18,0,563.62,414.17,"New Bedford, Massachusetts"
RU-2015-144478,2/22/15,2/24/15,Second Class,AC-10660,FUR-CH-10000454,17,0,3193.70,3136.41,Moscow
US-2017-155919,5/6/17,5/10/17,Standard Class,BP-11290,OFF-AR-10001615,22,0,419.89,361.83,"Summerville, South Carolina"
US-2016-114805,5/2/16,5/7/16,Standard Class,DL-13315,OFF-BI-10001617,19,0.5,57.27,-683.33,"Aurora, Colorado"
ZA-2015-160117,11/7/15,11/8/15,First Class,BT-11680,TEC-PH-10001468,5,0,700.78,649.09,Capetown
MX-2016-138131,2/6/16,2/11/16,Same Day,TB-21175,OFF-PA-10004285,30,0,125.05,-39.49,Mexico City 
CA-2018-165354,6/19/18,6/22/18,Same Day,BT-11440,FUR-BO-10001519,6,0.1,334.05,115.09,Mexico City 
MX-2016-119836,11/14/16,11/18/16,Second Class,HD-14785,TEC-AC-10001772,28,0,381.87,239.77,Rio de Janeiro
MX-2015-115283,8/14/15,8/15/15,First Class,NC-18535,TEC-CO-10003763,29,0,15062.38,14406.54,Mexico City 
IN-2017-174453,3/4/17,3/8/17,Same Day,MG-17875,OFF-PA-10004353,18,0,224.42,-697.07,New Delhi 
US-2017-157757,3/26/17,3/27/17,Standard Class,SC-20305,OFF-ST-10004963,15,0.1,215.84,171.04,"Detroit, Michigan"
US-2016-111786,8/8/16,8/13/16,Standard Class,RW-19690,OFF-AR-10002257,29,0,73.52,-107.36,"Buffalo Grove, Illinois"
US-2015-113321,9/7/15,9/8/15,First Class,LL-16840,TEC-PH-10003963,8,0,1707.25,1680.29,"Woonsocket, Rhode Island"
US-2017-162273,7/30/17,8/4/17,First Class,LP-17080,OFF-ST-10002214,26,0.1,215.05,-971.60,"New York City, New York"
PH-2015-172465,11/29/15,11/30/15,Second Class,KS-16300,TEC-PH-10004539,25,0.25,3362.84,620.49,Sydney
US-2015-173887,5/10/15,5/11/15,Second Class,VB-21745,OFF-BI-10002049,2,0.8,1.37,-18.50,"Summerville, South Carolina"
US-2015-157885,6/24/15,6/24/15,First Class,EB-13750,OFF-ST-10000604,22,0.1,722.66,71.15,"Arvada, Colorado"
US-2015-102886,11/10/15,11/15/15,Standard Class,KC-16675,OFF-PA-10003892,21,0,653.24,517.62,"Thousand Oaks, California"
ZA-2016-126497,5/3/16,5/10/16,Same Day,BE-11455,OFF-AR-10001860,23,0,122.59,-1173.14,Capetown
MX-2017-178703,6/2/17,6/4/17,Standard Class,DB-13660,TEC-AC-10003237,27,0,195.76,-4044.80,Toronto
BR-2015-133420,12/30/15,12/30/15,Standard Class,JB-16045,OFF-ST-10000991,26,0.1,2870.55,2788.01,Toronto
KR-2017-139379,2/13/17,2/13/17,First Class,AH-10465,TEC-AC-10001635,23,0,245.90,31.72,Beijing
JP-2015-147477,6/7/15,6/9/15,Same Day,SR-20425,FUR-FU-10004587,25,0,347.08,-733.72,New Delhi 
JP-2015-100942,7/12/15,7/12/15,Standard Class,BC-11125,TEC-AC-10001314,23,0,1163.57,913.56,Seoul
US-2017-142239,2/7/17,2/11/17,Standard Class,SC-20095,TEC-PH-10000441,14,0,1777.97,1711.43,"Huntsville, Texas"
US-2015-167650,9/14/15,9/19/15,Second Class,GK-14620,TEC-AC-10002399,15,0,252.21,-598.53,"Auburn, New York"
US-2018-125998,5/11/18,5/11/18,Standard Class,CC-12145,FUR-CH-10001394,8,0,2751.76,2738.83,"Monroe, Louisiana"
US-2017-146623,11/15/17,11/15/17,Same Day,SM-20005,TEC-AC-10002550,15,0,623.98,527.46,"Summerville, South Carolina"
US-2017-127359,7/21/17,7/22/17,Standard Class,BP-11185,TEC-MA-10000029,2,0,95.75,38.65,"Hendersonville, Tennessee"
KR-2018-154208,5/9/18,5/11/18,Same Day,AM-10705,OFF-AR-10001915,10,0,74.87,-121.37,Tokyo
MX-2015-103901,11/10/15,11/11/15,Standard Class,PB-18805,OFF-ST-10000142,7,0.1,2075.07,1959.22,Mexico City 
CA-2016-148406,3/21/16,3/21/16,Same Day,JG-15310,OFF-PA-10002870,1,0,3.78,-20.19,Rio de Janeiro
BR-2018-140789,3/27/18,4/2/18,Same Day,HD-14785,OFF-PA-10002120,22,0,863.31,-1079.52,Rio de Janeiro
CA-2016-134469,12/9/16,12/15/16,Same Day,ML-17410,FUR-CH-10002320,13,0,3797.19,3776.22,Rio de Janeiro
MX-2016-102317,9/17/16,9/21/16,Second Class,HH-15010,OFF-SU-10000432,13,0,47.14,-96.16,Mexico City 
KR-2017-161679,3/30/17,4/3/17,Same Day,DM-12955,TEC-AC-10000387,3,0,51.73,-37.41,Beijing
IN-2015-157177,4/16/15,4/17/15,Second Class,AM-10705,OFF-AP-10002578,2,0,101.36,70.80,Tokyo
US-2015-107659,4/22/15,4/24/15,Standard Class,RW-19630,OFF-BI-10002414,21,0.65,63.45,-10.91,"Cleveland, Ohio"
US-2018-125191,3/29/18,4/5/18,Standard Class,JE-15475,OFF-AP-10001303,17,0,241.88,27.58,"Cuyahoga Falls, Ohio"
US-2016-168685,7/16/16,7/20/16,First Class,DB-13060,OFF-AR-10000380,2,0,74.44,-44.65,"Springfield, Virginia"
US-2017-155822,10/19/17,10/24/17,First Class,JS-15940,FUR-CH-10002017,26,0,648.31,361.45,"Hialeah, Florida"
US-2015-167068,11/2/15,11/2/15,Second Class,JL-15850,OFF-AR-10003896,30,0,126.30,-443.70,"Henderson, Kentucky"
US-2017-136101,2/12/17,2/19/17,Standard Class,LW-16825,OFF-AP-10003590,20,0,7323.12,7253.65,"Salem, Oregon"
JP-2015-127545,5/26/15,5/28/15,Second Class,AM-10705,OFF-LA-10002945,10,0.2,29.94,-1269.70,Tokyo
US-2018-139169,3/26/18,3/28/18,Standard Class,TH-21235,OFF-PA-10001892,4,0,18.70,-194.41,"Fort Worth, Texas"
