order_id,return_date,return_quantity,reason_returned
ES-2012-2651446,2012-12-09,1,Wrong Color
ES-2012-2680695,2012-05-28,1,Wrong Item
ES-2012-2700213,2013-01-19,1,Not Given
ES-2012-2701376,2012-04-26,1,Wrong Item
ES-2012-2701911,2012-10-18,2,Not Given
ES-2012-2766375,2012-07-05,1,Not Given
ES-2012-2859554,2012-12-27,1,Not Needed
ES-2012-2874029,2012-12-10,1,Not Given
ES-2012-2894420,2012-12-05,1,Not Needed
ES-2012-2926191,2013-01-31,1,Not Given
ES-2012-2932271,2012-12-11,1,Not Needed
ES-2012-2938951,2012-06-25,1,Not Given
ES-2012-2939495,2013-01-17,1,Wrong Color
ES-2012-2974297,2012-04-08,1,Wrong Item
ES-2012-3034225,2012-05-04,1,Not Given
ES-2012-3045167,2013-01-14,1,Not Given
ES-2012-3075381,2012-11-24,1,Not Needed
ES-2012-3082564,2012-04-25,1,Wrong Color
ES-2012-3083992,2013-02-22,2,Not Given
ES-2012-3116842,2012-10-11,1,Not Given
ES-2012-3144294,2012-02-29,1,Not Given
ES-2012-3163464,2012-08-18,1,Not Needed
ES-2012-3181108,2012-12-30,1,Wrong Color
ES-2012-3208808,2012-09-08,1,Not Given
ES-2012-3225401,2012-04-04,1,Not Given
ES-2012-3247635,2012-02-28,1,Wrong Color
ES-2012-3290357,2012-08-22,1,Not Needed
ES-2012-3301813,2012-08-26,1,Not Given
ES-2012-3346085,2013-02-23,1,Wrong Color
ES-2012-3352268,2012-10-27,1,Wrong Item
ES-2012-3362320,2012-10-21,1,Not Needed
ES-2012-3374683,2012-06-20,1,Wrong Item
ES-2012-3385452,2012-10-06,1,Wrong Item
ES-2012-3451642,2012-09-13,1,Not Given
ES-2012-3495013,2012-10-15,1,Wrong Item
ES-2012-3516546,2013-02-12,1,Not Given
ES-2012-3530985,2012-04-04,1,Wrong Color
ES-2012-3549312,2013-01-16,1,Wrong Item
ES-2012-3566481,2012-06-05,1,Wrong Item
ES-2012-3569748,2012-08-15,1,Wrong Item
ES-2012-3667418,2012-06-25,1,Wrong Color
ES-2012-3710236,2012-06-03,2,Not Needed
ES-2012-3755574,2013-01-05,1,Not Needed
ES-2012-3757629,2012-03-22,1,Not Needed
ES-2012-3761208,2012-09-30,1,Wrong Color
ES-2012-3800712,2012-09-07,1,Not Given
ES-2012-3820035,2013-02-10,1,Not Given
ES-2012-3866726,2013-01-07,1,Wrong Color
ES-2012-3869925,2012-10-30,2,Not Given
ES-2012-3876991,2013-01-15,1,Not Given
ES-2012-3987473,2012-06-03,1,Not Given
ES-2012-4003155,2012-11-21,1,Wrong Item
ES-2012-4014694,2012-03-26,2,Not Given
ES-2012-4047647,2012-09-30,2,Wrong Item
ES-2012-4070290,2013-02-18,1,Wrong Item
ES-2012-4072999,2012-05-11,4,Wrong Item
ES-2012-4100273,2012-11-06,1,Wrong Item
ES-2012-4101342,2012-05-26,1,Wrong Item
ES-2012-4124732,2012-10-09,2,Not Given
ES-2012-4130389,2012-11-14,1,Not Needed
ES-2012-4135180,2013-01-07,1,Wrong Item
ES-2012-4138789,2012-12-24,1,Wrong Item
ES-2012-4229401,2013-01-04,1,Not Given
ES-2012-4245043,2013-02-11,1,Not Needed
ES-2012-4272278,2013-01-07,1,Wrong Color
ES-2012-4282810,2013-01-06,1,Not Given
ES-2012-4286133,2012-10-29,1,Not Given
ES-2012-4291867,2012-05-08,2,Not Given
ES-2012-4293573,2012-04-29,1,Wrong Item
ES-2012-4352460,2012-12-28,1,Wrong Color
ES-2012-4400520,2012-10-26,1,Not Needed
ES-2012-4430401,2012-10-04,1,Wrong Color
ES-2012-4442950,2013-02-24,1,Wrong Item
ES-2012-4490883,2012-12-30,1,Not Given
ES-2012-4508011,2012-11-24,1,Wrong Color
ES-2012-4549533,2012-05-20,1,Wrong Item
ES-2012-4556851,2012-08-11,1,Not Given
ES-2012-4558645,2013-01-12,1,Not Given
ES-2012-4586186,2013-01-02,1,Not Given
ES-2012-4620972,2013-02-13,2,Wrong Item
ES-2012-4633993,2012-11-21,1,Not Given
ES-2012-4635011,2012-09-03,1,Not Given
ES-2012-4641801,2013-01-21,1,Not Given
ES-2012-4662036,2012-09-25,1,Not Given
ES-2012-4677834,2012-05-31,1,Wrong Item
ES-2012-4687979,2012-04-13,2,Wrong Color
ES-2012-4718408,2012-09-27,1,Wrong Item
ES-2012-4782111,2013-02-20,1,Not Needed
ES-2012-4840257,2012-05-19,1,Wrong Item
ES-2012-4844965,2013-01-07,1,Not Given
ES-2012-4899743,2012-08-16,1,Not Given
ES-2012-4913400,2012-09-27,1,Wrong Item
ES-2012-4959766,2012-10-16,1,Wrong Item
ES-2012-4964549,2012-02-29,1,Not Given
ES-2012-4984653,2012-02-25,1,Wrong Color
ES-2012-4989862,2012-08-05,1,Not Needed
ES-2012-5011384,2012-10-12,1,Wrong Item
ES-2012-5024975,2013-01-26,1,Wrong Color
ES-2012-5112933,2012-10-07,1,Not Needed
ES-2012-5125870,2012-07-18,2,Wrong Item
ES-2012-5182504,2012-11-27,1,Not Given
ES-2012-5186485,2012-10-05,2,Not Needed
ES-2012-5188979,2012-03-17,1,Not Given
ES-2012-5205311,2012-10-16,1,Wrong Item
ES-2012-5233735,2012-12-26,1,Not Given
ES-2012-5247012,2012-07-29,2,Not Needed
ES-2012-5262396,2012-12-25,1,Not Needed
ES-2012-5283047,2012-12-07,1,Not Needed
ES-2012-5318538,2012-07-29,1,Not Needed
ES-2012-5362507,2013-01-03,1,Wrong Color
ES-2012-5365524,2012-04-18,1,Wrong Item
ES-2012-5420110,2013-02-11,1,Wrong Item
ES-2012-5436698,2012-08-13,1,Not Given
ES-2012-5451215,2012-05-02,1,Wrong Color
ES-2012-5549626,2013-02-24,1,Not Given
ES-2012-5566593,2012-04-29,2,Not Given
ES-2012-5578260,2012-09-21,1,Wrong Item
ES-2012-5600285,2012-10-25,1,Not Given
ES-2012-5613626,2012-03-17,1,Not Given
ES-2012-5659427,2012-03-13,3,Not Needed
ES-2012-5676143,2012-11-11,1,Not Given
ES-2012-5677397,2012-11-07,2,Wrong Color
ES-2012-5677695,2012-08-30,2,Wrong Color
ES-2012-5681163,2012-07-08,1,Not Needed
ES-2012-5691758,2012-11-22,1,Wrong Color
ES-2012-5824366,2012-06-17,1,Not Given
ES-2012-5847046,2012-07-29,1,Wrong Color
ES-2012-5853394,2012-08-21,1,Not Given
ES-2012-5875283,2012-11-22,1,Wrong Color
ES-2012-5912233,2012-11-09,1,Not Given
ES-2012-5967582,2012-07-21,1,Not Needed
ES-2012-5980468,2012-10-24,1,Not Needed
ES-2012-5994251,2012-06-02,1,Wrong Item
ES-2013-1040971,2013-05-06,1,Wrong Item
ES-2013-1093488,2013-11-29,1,Not Given
ES-2013-1135121,2013-06-04,1,Not Needed
ES-2013-1162185,2013-06-10,1,Not Given
ES-2013-1169960,2014-02-14,1,Wrong Item
ES-2013-1172576,2014-02-21,1,Wrong Item
ES-2013-1213583,2013-07-10,1,Wrong Item
ES-2013-1222538,2013-08-05,1,Wrong Color
ES-2013-1225665,2014-02-07,1,Wrong Color
ES-2013-1247648,2013-03-14,1,Not Needed
ES-2013-1251401,2013-05-27,1,Wrong Item
ES-2013-1298676,2013-10-10,1,Wrong Color
ES-2013-1408046,2013-07-31,1,Not Given
ES-2013-1408978,2013-10-17,1,Wrong Item
ES-2013-1434123,2013-03-28,1,Not Given
ES-2013-1436499,2013-04-18,1,Wrong Item
ES-2013-1449332,2013-11-14,1,Not Given
ES-2013-1460976,2013-08-04,1,Not Needed
ES-2013-1505656,2014-01-01,1,Wrong Item
ES-2013-1510295,2013-08-13,1,Not Needed
ES-2013-1540559,2013-06-05,1,Not Given
ES-2013-1565126,2013-04-16,1,Wrong Item
ES-2013-1586127,2013-03-21,1,Wrong Color
ES-2013-1586341,2013-05-12,1,Not Needed
ES-2013-1589316,2013-07-23,1,Wrong Color
ES-2013-1608577,2013-09-28,1,Not Given
ES-2013-1610512,2013-03-23,1,Not Given
ES-2013-1634109,2013-09-23,1,Wrong Item
ES-2013-1669743,2013-09-28,1,Wrong Item
ES-2013-1686888,2013-07-21,1,Not Given
ES-2013-1706935,2013-05-29,1,Not Needed
ES-2013-1777796,2013-08-11,2,Not Given
ES-2013-1787717,2013-03-04,1,Wrong Item
ES-2013-1830556,2013-08-18,1,Wrong Item
ES-2013-1836661,2013-05-14,3,Wrong Color
ES-2013-1925248,2013-07-29,2,Wrong Item
ES-2013-1954205,2014-01-10,1,Not Given
ES-2013-1985580,2013-05-14,2,Wrong Item
ES-2013-1986520,2013-03-12,1,Wrong Color
ES-2013-2005146,2014-02-22,1,Not Given
ES-2013-2015486,2013-08-09,1,Wrong Color
ES-2013-2023938,2013-08-03,1,Not Given
ES-2013-2057107,2013-09-08,1,Wrong Item
ES-2013-2058218,2013-09-14,2,Not Given
ES-2013-2105318,2013-05-30,1,Wrong Item
ES-2013-2147462,2013-08-09,1,Not Given
ES-2013-2162947,2014-02-11,1,Not Given
ES-2013-2189870,2013-04-07,1,Not Given
ES-2013-2212734,2013-11-04,1,Wrong Item
ES-2013-2215507,2013-08-27,3,Not Needed
ES-2013-2361375,2014-01-07,1,Not Needed
ES-2013-2364306,2014-01-16,1,Not Needed
ES-2013-2413441,2013-05-26,1,Wrong Color
ES-2013-2447615,2013-09-15,1,Wrong Item
ES-2013-2481532,2013-04-19,1,Wrong Item
ES-2013-2522918,2014-01-09,1,Wrong Item
ES-2013-2523030,2013-10-01,1,Not Given
ES-2013-2551660,2013-12-20,1,Wrong Item
ES-2013-2571754,2014-01-26,1,Not Needed
ES-2013-2573970,2013-08-19,1,Wrong Color
ES-2013-2612318,2013-11-11,1,Wrong Item
ES-2013-2671748,2013-05-22,1,Not Given
ES-2013-2672620,2013-10-23,1,Not Given
ES-2013-2694304,2013-12-18,1,Not Needed
ES-2013-2700361,2014-01-21,1,Wrong Item
ES-2013-2700779,2013-12-27,1,Not Given
ES-2013-2754415,2013-10-28,1,Wrong Item
ES-2013-2830979,2013-08-11,1,Not Given
ES-2013-2850467,2013-02-27,1,Wrong Item
ES-2013-2871320,2014-01-05,1,Wrong Color
ES-2013-2889664,2013-04-18,1,Not Given
ES-2013-2898079,2013-03-26,1,Not Given
ES-2013-2903666,2014-01-19,3,Wrong Item
ES-2013-2911640,2014-01-11,1,Not Given
ES-2013-3042991,2013-05-13,1,Not Given
ES-2013-3050823,2013-12-24,1,Not Needed
ES-2013-3058408,2013-08-15,1,Not Needed
ES-2013-3118043,2013-07-31,1,Wrong Item
ES-2013-3126391,2013-05-13,1,Not Given
ES-2013-3152662,2014-01-24,3,Wrong Item
ES-2013-3161182,2013-11-22,1,Wrong Item
ES-2013-3167494,2013-09-13,1,Wrong Item
ES-2013-3291561,2014-02-13,2,Wrong Item
ES-2013-3293691,2013-05-07,2,Wrong Item
ES-2013-3334343,2013-11-09,1,Wrong Item
ES-2013-3346035,2013-08-05,1,Not Given
ES-2013-3361928,2013-10-15,1,Not Needed
ES-2013-3375106,2014-02-19,1,Not Given
ES-2013-3378994,2013-11-01,2,Wrong Item
ES-2013-3426036,2013-08-24,1,Wrong Item
ES-2013-3434989,2014-02-20,1,Wrong Color
ES-2013-3446925,2013-10-11,1,Not Given
ES-2013-3456026,2013-10-04,1,Not Given
ES-2013-3467296,2014-01-22,1,Not Needed
ES-2013-3475290,2013-04-20,1,Not Given
ES-2013-3496941,2013-07-11,1,Wrong Color
ES-2013-3500321,2013-03-28,1,Not Given
ES-2013-3513264,2013-07-29,1,Wrong Color
ES-2013-3513444,2013-06-29,2,Not Given
ES-2013-3515972,2013-09-30,1,Wrong Color
ES-2013-3544260,2013-07-22,1,Not Needed
ES-2013-3635603,2013-04-17,2,Not Given
ES-2013-3650909,2013-07-27,1,Wrong Item
ES-2013-3830070,2013-10-29,1,Wrong Item
ES-2013-3867083,2013-06-02,1,Not Given
ES-2013-3878132,2013-08-04,1,Not Given
ES-2013-3880977,2013-06-10,2,Not Given
ES-2013-3903431,2013-11-06,1,Not Needed
ES-2013-3948146,2014-01-08,1,Not Given
ES-2013-3949502,2014-02-15,1,Not Given
ES-2013-3971877,2013-07-23,1,Wrong Color
ES-2013-3977096,2014-02-08,1,Wrong Color
ES-2013-4009230,2013-12-14,1,Not Needed
ES-2013-4020783,2014-01-17,1,Not Given
ES-2013-4054650,2013-10-05,1,Wrong Color
ES-2013-4099835,2013-05-01,2,Wrong Item
ES-2013-4099908,2014-02-17,1,Wrong Color
ES-2013-4100927,2013-11-12,1,Wrong Color
ES-2013-4132276,2014-02-14,1,Wrong Item
ES-2013-4135987,2013-04-15,1,Wrong Item
ES-2013-4145439,2013-08-16,1,Not Given
ES-2013-4184078,2013-08-25,1,Wrong Item
ES-2013-4241023,2013-03-26,4,Not Given
ES-2013-4255605,2013-08-08,1,Not Needed
ES-2013-4305617,2014-01-22,1,Not Given
ES-2013-4345105,2013-08-06,1,Not Needed
ES-2013-4365500,2014-01-29,1,Not Needed
ES-2013-4374499,2014-02-06,1,Not Needed
ES-2013-4429605,2014-02-21,1,Not Given
ES-2013-4442436,2013-10-17,1,Wrong Color
ES-2013-4452331,2013-11-13,1,Wrong Item
ES-2013-4456541,2013-10-01,1,Wrong Color
ES-2013-4468149,2014-02-23,1,Not Given
ES-2013-4477075,2013-06-23,1,Wrong Item
ES-2013-4494295,2013-02-25,1,Wrong Color
ES-2013-4555618,2013-09-03,1,Not Given
ES-2013-4562700,2013-08-01,1,Not Needed
ES-2013-4582003,2013-06-10,2,Not Given
ES-2013-4638107,2014-02-02,1,Wrong Color
ES-2013-4643172,2013-12-17,1,Not Given
ES-2013-4670822,2014-01-14,1,Wrong Item
ES-2013-4693974,2013-07-06,1,Not Given
ES-2013-4735127,2013-05-12,2,Wrong Item
ES-2013-4771203,2013-11-02,2,Wrong Color
ES-2013-4825636,2013-02-23,1,Not Given
ES-2013-4835750,2014-01-19,1,Not Needed
ES-2013-4851162,2013-12-11,1,Wrong Color
ES-2013-4866061,2013-07-21,1,Wrong Item
ES-2013-4882800,2013-05-26,1,Wrong Color
ES-2013-4916727,2013-07-11,2,Not Given
ES-2013-4972434,2013-05-28,1,Wrong Item
ES-2013-4986805,2013-11-15,1,Not Given
ES-2013-4987734,2013-09-24,1,Not Given
ES-2013-5007470,2013-05-17,2,Not Needed
ES-2013-5039157,2013-10-29,1,Not Needed
ES-2013-5085939,2013-12-09,1,Not Given
ES-2013-5114360,2013-09-09,1,Not Given
ES-2013-5114494,2013-02-28,2,Wrong Item
ES-2013-5144015,2014-01-16,1,Wrong Item
ES-2013-5191940,2013-10-09,1,Not Given
ES-2013-5205188,2014-02-24,1,Not Given
ES-2013-5226305,2014-01-25,1,Wrong Item
ES-2013-5238037,2013-07-25,1,Wrong Item
ES-2013-5254583,2013-04-24,1,Wrong Color
ES-2013-5298706,2013-12-07,1,Wrong Item
ES-2013-5310113,2013-11-19,1,Not Given
ES-2013-5326756,2014-01-31,1,Not Needed
ES-2013-5361913,2013-05-09,1,Wrong Item
ES-2013-5365330,2013-08-01,4,Not Given
ES-2013-5424830,2013-10-07,1,Not Given
ES-2013-5430201,2013-10-01,1,Not Given
ES-2013-5448041,2013-03-13,1,Not Needed
ES-2013-5455573,2014-02-08,1,Wrong Color
ES-2013-5482499,2013-04-02,1,Wrong Color
ES-2013-5491146,2013-10-02,2,Wrong Color
ES-2013-5506373,2013-02-26,1,Not Given
ES-2013-5538953,2013-07-30,1,Wrong Item
ES-2013-5588129,2013-02-26,2,Not Given
ES-2013-5628468,2013-07-03,1,Not Needed
ES-2013-5656834,2014-02-14,1,Wrong Item
ES-2013-5671907,2013-08-29,1,Wrong Color
ES-2013-5699059,2013-10-10,1,Wrong Item
ES-2013-5716863,2013-10-31,1,Wrong Item
ES-2013-5731690,2013-04-28,1,Not Given
ES-2013-5731775,2014-02-27,1,Wrong Item
ES-2013-5742886,2013-09-30,1,Not Given
ES-2013-5746961,2013-11-15,2,Not Given
ES-2013-5749942,2013-06-03,2,Not Given
ES-2013-5755406,2013-08-24,1,Not Given
ES-2013-5785549,2013-09-07,2,Wrong Color
ES-2013-5800327,2013-05-20,2,Wrong Color
ES-2013-5831114,2013-04-12,1,Wrong Item
ES-2013-5929247,2014-01-28,2,Wrong Item
ES-2013-5960221,2014-02-06,1,Wrong Color
ES-2013-5979288,2013-06-29,1,Not Needed
ES-2013-5985266,2013-07-29,1,Wrong Item
ES-2014-1004183,2014-09-27,1,Wrong Item
ES-2014-1006059,2014-09-03,1,Not Needed
ES-2014-1009423,2014-10-14,1,Not Given
ES-2014-1035204,2014-09-15,1,Not Needed
ES-2014-1051601,2014-10-02,2,Wrong Item
ES-2014-1085728,2015-02-09,2,Not Given
ES-2014-1119560,2015-02-09,1,Not Given
ES-2014-1133803,2014-09-26,1,Wrong Color
ES-2014-1193193,2014-07-13,1,Wrong Color
ES-2014-1193407,2015-01-19,1,Wrong Item
ES-2014-1201733,2014-12-05,1,Wrong Item
ES-2014-1204770,2014-07-29,1,Not Given
ES-2014-1286720,2014-09-26,1,Not Given
ES-2014-1309397,2014-03-24,1,Not Given
ES-2014-1324878,2014-08-28,2,Not Given
ES-2014-1345837,2014-05-02,1,Not Given
ES-2014-1350378,2014-10-08,1,Not Needed
ES-2014-1356130,2014-09-27,2,Wrong Item
ES-2014-1359331,2014-09-09,1,Wrong Item
ES-2014-1364039,2014-05-13,1,Not Given
ES-2014-1385362,2015-01-10,1,Wrong Item
ES-2014-1406762,2015-02-08,1,Not Given
ES-2014-1419291,2014-08-05,1,Wrong Item
ES-2014-1436831,2014-08-17,1,Wrong Item
ES-2014-1470462,2014-08-26,1,Not Needed
ES-2014-1480923,2014-05-12,2,Wrong Item
ES-2014-1486090,2014-06-28,1,Wrong Item
ES-2014-1495807,2014-09-20,1,Not Given
ES-2014-1518275,2014-03-23,1,Not Given
ES-2014-1532030,2014-10-13,1,Wrong Color
ES-2014-1538808,2014-08-24,1,Wrong Item
ES-2014-1578661,2014-11-07,1,Not Given
ES-2014-1585323,2014-07-01,1,Not Given
ES-2014-1615264,2014-10-11,1,Wrong Item
ES-2014-1631439,2015-01-06,1,Not Needed
ES-2014-1637041,2014-12-12,1,Wrong Item
ES-2014-1648769,2015-01-10,1,Not Given
ES-2014-1749985,2014-07-05,1,Wrong Item
ES-2014-1822203,2014-10-22,1,Not Given
ES-2014-1833179,2014-04-22,1,Not Given
ES-2014-1839297,2014-08-27,1,Wrong Item
ES-2014-1854100,2014-10-27,1,Wrong Color
ES-2014-1931896,2015-02-17,1,Wrong Item
ES-2014-1932820,2015-02-10,1,Wrong Item
ES-2014-1984595,2015-02-08,1,Not Given
ES-2014-2042578,2014-08-19,2,Not Needed
ES-2014-2045351,2014-07-18,1,Not Needed
ES-2014-2082412,2014-06-06,1,Not Given
ES-2014-2106732,2015-02-01,1,Wrong Item
ES-2014-2120735,2014-07-25,1,Not Given
ES-2014-2175949,2014-12-10,2,Wrong Color
ES-2014-2189069,2014-08-20,2,Wrong Color
ES-2014-2192694,2014-07-26,1,Not Given
ES-2014-2226967,2015-02-21,1,Wrong Item
ES-2014-2243017,2014-03-28,1,Wrong Item
ES-2014-2283801,2014-02-25,2,Not Given
ES-2014-2286435,2014-03-01,1,Wrong Item
ES-2014-2323716,2014-06-23,5,Not Given
ES-2014-2331802,2014-07-06,1,Wrong Color
ES-2014-2332746,2014-11-12,1,Not Given
ES-2014-2349858,2014-03-29,1,Wrong Item
ES-2014-2379227,2014-10-18,1,Wrong Item
ES-2014-2387068,2014-04-28,1,Wrong Color
ES-2014-2394101,2014-08-10,1,Wrong Item
ES-2014-2398483,2014-04-26,1,Not Given
ES-2014-2411166,2014-10-29,1,Not Given
ES-2014-2416409,2014-12-30,1,Not Needed
ES-2014-2418647,2014-12-24,1,Wrong Color
ES-2014-2424949,2014-05-09,1,Not Given
ES-2014-2445603,2014-10-08,1,Not Given
ES-2014-2458882,2015-01-24,1,Wrong Item
ES-2014-2513617,2014-07-03,1,Wrong Item
ES-2014-2518452,2014-03-03,1,Not Given
ES-2014-2522974,2014-10-20,1,Not Given
ES-2014-2525492,2014-09-23,1,Wrong Color
ES-2014-2548169,2014-11-04,1,Wrong Item
ES-2014-2565448,2014-09-29,1,Not Needed
ES-2014-2574091,2014-12-31,1,Not Given
ES-2014-2578018,2014-09-10,1,Wrong Color
ES-2014-2591069,2014-12-23,1,Wrong Color
ES-2014-2606695,2015-02-10,1,Not Needed
ES-2014-2637929,2015-01-09,1,Wrong Item
ES-2014-2638373,2014-10-10,2,Wrong Color
ES-2014-2644181,2014-11-12,1,Not Given
ES-2014-2683001,2014-11-15,1,Wrong Color
ES-2014-2728343,2015-01-04,1,Wrong Item
ES-2014-2731678,2014-08-05,1,Wrong Item
ES-2014-2739856,2014-04-23,1,Not Needed
ES-2014-2785118,2014-06-07,1,Not Needed
ES-2014-2790834,2014-11-12,2,Wrong Color
ES-2014-2845977,2015-01-18,1,Wrong Item
ES-2014-2863403,2015-01-28,2,Wrong Color
ES-2014-2882418,2014-08-10,1,Not Needed
ES-2014-2901676,2014-10-26,1,Wrong Color
ES-2014-2979530,2014-08-04,2,Wrong Item
ES-2014-2982781,2014-12-13,1,Not Given
ES-2014-2992535,2014-11-11,1,Not Needed
ES-2014-2999171,2015-01-05,1,Not Given
ES-2014-3004984,2015-01-10,3,Wrong Item
ES-2014-3031425,2014-09-29,1,Not Needed
ES-2014-3046961,2014-06-29,1,Wrong Item
ES-2014-3048733,2014-08-20,4,Not Needed
ES-2014-3067703,2014-10-12,1,Not Needed
ES-2014-3070667,2014-04-15,1,Wrong Item
ES-2014-3085420,2014-03-02,1,Not Needed
ES-2014-3096832,2014-08-29,1,Wrong Item
ES-2014-3157402,2014-07-28,1,Not Given
ES-2014-3179581,2014-09-05,1,Not Needed
ES-2014-3185757,2014-04-06,1,Wrong Item
ES-2014-3212447,2014-07-18,1,Not Given
ES-2014-3221372,2014-04-10,1,Wrong Item
ES-2014-3223817,2015-01-17,1,Not Needed
ES-2014-3223979,2014-05-28,1,Wrong Item
ES-2014-3240549,2015-02-12,1,Wrong Item
ES-2014-3250343,2014-07-13,1,Not Given
ES-2014-3256320,2014-08-18,1,Wrong Item
ES-2014-3288313,2014-04-27,1,Wrong Item
ES-2014-3305787,2014-07-30,1,Not Given
ES-2014-3331248,2014-11-20,1,Not Given
ES-2014-3352897,2014-10-02,1,Not Given
ES-2014-3371188,2014-03-21,1,Not Needed
ES-2014-3381506,2014-10-28,1,Wrong Color
ES-2014-3406497,2014-11-03,1,Wrong Color
ES-2014-3407020,2014-11-07,1,Not Given
ES-2014-3424970,2014-03-04,1,Wrong Color
ES-2014-3426802,2014-05-22,1,Not Needed
ES-2014-3432314,2014-05-09,1,Wrong Item
ES-2014-3472643,2014-05-24,1,Wrong Color
ES-2014-3497227,2014-10-24,2,Wrong Item
ES-2014-3499273,2014-11-19,1,Wrong Color
ES-2014-3501792,2015-01-27,1,Not Given
ES-2014-3503285,2015-01-29,1,Not Given
ES-2014-3549128,2014-08-03,1,Wrong Item
ES-2014-3560213,2014-10-23,1,Wrong Item
ES-2014-3571679,2014-03-23,1,Wrong Color
ES-2014-3571990,2014-03-18,1,Wrong Color
ES-2014-3606209,2015-01-04,2,Not Given
ES-2014-3610236,2014-03-13,1,Not Given
ES-2014-3625378,2015-02-23,1,Not Given
ES-2014-3626252,2015-01-05,1,Not Given
ES-2014-3629794,2014-10-16,1,Wrong Color
ES-2014-3636501,2014-10-21,1,Wrong Item
ES-2014-3653593,2014-04-05,1,Wrong Item
ES-2014-3705262,2014-10-11,1,Not Given
ES-2014-3783003,2014-07-21,1,Not Given
ES-2014-3848533,2014-05-04,1,Not Needed
ES-2014-3850519,2014-04-19,1,Not Given
ES-2014-3871836,2014-09-13,6,Wrong Item
ES-2014-3880005,2014-08-05,1,Wrong Color
ES-2014-3909772,2014-03-11,2,Wrong Item
ES-2014-3915684,2014-07-25,1,Not Given
ES-2014-3934686,2014-09-26,1,Wrong Color
ES-2014-3957750,2014-11-17,1,Wrong Color
ES-2014-3977451,2014-07-21,1,Wrong Item
ES-2014-3986366,2014-09-04,1,Wrong Item
ES-2014-4012309,2015-02-10,1,Not Given
ES-2014-4018263,2014-08-13,1,Not Given
ES-2014-4030649,2014-10-27,1,Not Needed
ES-2014-4041713,2015-01-12,1,Wrong Item
ES-2014-4070239,2014-10-30,1,Wrong Color
ES-2014-4079805,2014-03-15,2,Wrong Item
ES-2014-4151895,2014-06-24,1,Not Given
ES-2014-4164642,2015-02-05,1,Wrong Item
ES-2014-4168626,2014-11-03,1,Wrong Color
ES-2014-4180239,2014-08-18,1,Not Given
ES-2014-4221464,2014-10-30,1,Wrong Color
ES-2014-4223822,2014-07-26,1,Not Given
ES-2014-4229063,2014-04-14,2,Not Given
ES-2014-4238956,2014-11-06,1,Not Given
ES-2014-4245621,2015-01-27,1,Wrong Item
ES-2014-4297997,2014-10-10,1,Not Given
ES-2014-4299662,2014-03-28,1,Wrong Color
ES-2014-4319234,2014-12-30,1,Not Needed
ES-2014-4361506,2014-08-25,1,Wrong Item
ES-2014-4363806,2014-10-05,1,Wrong Item
ES-2014-4375159,2014-11-18,1,Wrong Color
ES-2014-4385660,2014-11-13,1,Not Needed
ES-2014-4387264,2015-02-03,1,Wrong Item
ES-2014-4393007,2014-08-02,1,Not Needed
ES-2014-4401973,2015-01-17,1,Wrong Item
ES-2014-4407511,2014-11-12,1,Not Given
ES-2014-4417507,2014-10-17,1,Not Given
ES-2014-4435694,2014-08-05,1,Not Needed
ES-2014-4442179,2014-08-19,3,Wrong Color
ES-2014-4472745,2014-04-07,1,Not Needed
ES-2014-4478437,2014-04-25,1,Not Needed
ES-2014-4535198,2014-12-29,1,Wrong Item
ES-2014-4576851,2015-02-20,1,Not Given
ES-2014-4578544,2014-10-30,1,Not Given
ES-2014-4588874,2014-04-30,1,Wrong Color
ES-2014-4672600,2014-11-20,1,Not Given
ES-2014-4710352,2014-06-20,2,Not Needed
ES-2014-4768713,2014-10-28,1,Wrong Item
ES-2014-4777800,2015-01-19,1,Not Given
ES-2014-4785777,2015-02-24,1,Not Given
ES-2014-4915939,2014-08-11,1,Wrong Item
ES-2014-4920624,2015-02-05,1,Wrong Color
ES-2014-4934407,2014-05-21,1,Not Given
ES-2014-4957212,2014-11-21,1,Not Given
ES-2014-5000569,2014-08-26,2,Wrong Color
ES-2014-5009576,2014-10-20,1,Not Needed
ES-2014-5016250,2014-11-01,1,Wrong Color
ES-2014-5017334,2014-12-15,1,Wrong Item
ES-2014-5022243,2014-08-24,1,Not Given
ES-2014-5075420,2014-03-23,1,Not Needed
ES-2014-5077395,2014-03-16,1,Not Given
ES-2014-5119760,2014-09-20,1,Wrong Item
ES-2014-5124272,2014-06-12,1,Wrong Item
ES-2014-5200052,2014-12-18,1,Not Given
ES-2014-5206561,2015-02-05,2,Not Given
ES-2014-5224253,2014-07-23,1,Wrong Item
ES-2014-5230839,2014-09-01,1,Not Given
ES-2014-5269284,2015-02-05,1,Not Given
ES-2014-5272251,2014-08-25,1,Not Given
ES-2014-5282298,2015-01-20,1,Not Given
ES-2014-5292672,2015-02-11,1,Wrong Item
ES-2014-5326420,2014-12-19,2,Not Given
ES-2014-5347900,2014-05-08,1,Wrong Item
ES-2014-5372716,2014-07-23,1,Not Given
ES-2014-5385720,2014-10-30,1,Wrong Color
ES-2014-5400129,2014-11-04,2,Not Given
ES-2014-5442118,2014-11-12,1,Not Given
ES-2014-5464390,2014-04-26,1,Wrong Item
ES-2014-5467236,2014-02-28,1,Wrong Item
ES-2014-5479414,2014-07-31,1,Wrong Color
ES-2014-5513140,2014-03-08,1,Not Given
ES-2014-5558619,2014-04-24,1,Wrong Item
