product_id,category,sub_category,product_name,product_cost_to_consumer
TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,66.55168
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,71.67104
TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,34.19316
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,21.54922
TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,26.8464
OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,16.1579
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",64.4995
FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",18.27672
TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,23.73
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,108.1136
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",50.68112
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,56.8932
OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",40.6923
FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,201.2948
OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,27.67464
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,32.47504
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,102.42133
OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,37.83164
TEC-AC-10000358,Technology,Accessories,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,34.64688
OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",22.11902
OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,30.72036
TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,92.2432
FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,155.66499
OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,100.2883
FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",98.31718
OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,109.176
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,78.637
FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",239.53412
TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,25.73428
TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",20.66311
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),30.22992
OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,37.779
OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",25.6971
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,72.61254
FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,65.51454
OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,74.1741
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,23.5081
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",85.48839
FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,132.88968
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",82.0512
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,35.31594
TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",47.87316
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,31.17609
TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,42.30291
TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,30.6162
OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,36.498
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,63.2268
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,139.86
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",38.24912
FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",36.67076
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",27.82
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,33.5454
FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,97.19028
TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,77.3409
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,54.47552
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",25.6165
FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,34.3536
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,166.19316
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,104.79456
OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,171.67556
FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",52.64168
TEC-PH-10002085,Technology,Phones,Clarity 53712,63.48238
TEC-PH-10002115,Technology,Phones,Plantronics 81402,53.71586
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",27.70248
FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",30.46624
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",84.6241
FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",69.96672
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,108.83712
TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,78.31021
TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,32.15196
OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,40.2948
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",50.70442
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",58.5585
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,13.63838
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,29.83772
FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",101.8976
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",87.06786
OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,15.66972
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,9.55584
OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",11.2541
OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,63.2346
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",13.88322
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,15.95136
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,9.07731
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",63.54796
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",23.03532
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,25.69788
FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,31.69254
OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,22.1507
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,22.1507
OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,18.7429
OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",53.94704
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,75.36342
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,31.32272
TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,97.33893
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,20.93056
FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",59.36775
FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",59.2215
OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,25.44432
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,58.29417
TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,20.79168
OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",29.68992
TEC-AC-10001267,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,23.361
OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",51.63264
OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,275.76432
FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",24.29352
TEC-PH-10000526,Technology,Phones,Vtech CS6719,76.02408
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,31.27531
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,47.21475
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,26.29648
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,85.51488
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,26.83772
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",22.2948
TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,68.24025
TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,60.47136
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,31.07112
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,37.11474
FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",69.68016
OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,31.857
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",40.38944
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,74.451
OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,16.90936
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,30.83256
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,23.63959
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,16.03368
OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,16.03368
TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,34.46586
OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",33.04275
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,19.49976
FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",13.69368
TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,62.95212
TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.98997
TEC-PH-10001750,Technology,Phones,Samsung Rugby III,62.62451
OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,100.9624
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,8.49528
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,74.33712
FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",22.86592
FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",33.70906
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,112.09752
FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",39.8475
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,93.89016
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,119.33298
OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",26.61386
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,20.9
TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,25.675
TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,22.81587
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,26.30394
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,26.79264
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,18.95976
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,22.1507
OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,23.8546
OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,26.917
OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,34.258
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,28.51453
OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,21.392
OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,49.63772
FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",47.55509
FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,53.04936
FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,35.03416
TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,57.11048
TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,28.43052
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,31.96934
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,24.35188
TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,25.1916
TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,13.23972
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,11.64834
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,55.9878
OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,27.3988
OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,27.3988
OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,13.3896
TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,68.15676
FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,12.43424
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",38.77244
OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,20.51592
OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,18.20208
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",49.74684
OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,14.83404
TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,42.44877
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,49.61242
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,21.51864
TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,77.10192
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,13.56696
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,16.03368
OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,17.26704
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",17.26704
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",11.46096
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,8.09676
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,35.6004
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,39.96972
TEC-AC-10004568,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,24.93909
TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,28.21392
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",5.7996
OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,26.34424
OFF-LA-10003498,Office Supplies,Labels,Avery 475,9.62
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,40.38944
TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,31.0632
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,14.2935
OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",16.30916
OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,14.55216
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,13.81744
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,47.07072
OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",39.6487
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,22.6149
OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,20.31708
FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,54.5706
FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",25.32816
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,48.0408
OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,16.83864
FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",32.52002
FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,12.84864
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,54.15995
OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,17.40332
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",34.80664
FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,22.03136
OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,19.94328
FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,21.73528
FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.36482
OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",21.46254
TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",14.76288
TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,18.20555
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",27.279
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,14.31053
TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",23.19744
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,39.11778
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,22.99539
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,27.17637
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,33.34958
FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",39.81538
FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",39.2546
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",18.79094
OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",17.47746
OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,8.09116
TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,21.5943
FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",16.54848
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",14.24896
OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,19.12235
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,38.9922
TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,36.29274
TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,57.58848
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.75006
TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,26.93922
OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",24.1879
FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,16.62336
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,7.14285
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,12.46752
OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,16.1676
TEC-AC-10001714,Technology,Accessories,LogitechÂ MX Performance Wireless Mouse,35.18298
FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,20.09952
OFF-AR-10000588,Office Supplies,Art,Newell 345,19.08608
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,15.21728
TEC-PH-10003885,Technology,Phones,Cisco SPA508G,60.90877
OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,34.11072
OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,29.364
OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,52.72498
OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,18.07416
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,29.97696
OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,11.83728
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,11.83728
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.32312
TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.68254
OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",32.62464
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,12.28513
FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,13.11264
TEC-AC-10002217,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,22.9736
OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,7.722
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,14.0994
OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,53.57952
TEC-PH-10003092,Technology,Phones,Motorola L804,42.44877
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,29.28926
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,12.12552
TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,55.107
OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,17.6484
OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,10.69596
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,29.13498
OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,9.6354
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,35.5936
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,23.12112
TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,46.86864
OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,12.91004
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,18.13392
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,10.50324
OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",14.04238
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,21.71345
FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,43.71912
FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",66.43728
OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,46.124
FUR-TA-10002607,Furniture,Tables,KI Conference Tables,71.45712
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,20.66152
TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,24.9951
FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",9.31392
OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,22.80236
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.82414
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,7.71498
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,15.365
